entity_id,state,last_changed
sensor.co2_mh_z19_co2_value,689,2025-02-21T10:35:26.698Z
sensor.co2_mh_z19_co2_value,702,2025-02-21T10:36:26.711Z
sensor.co2_mh_z19_co2_value,691,2025-02-21T10:37:26.787Z
sensor.co2_mh_z19_co2_value,683,2025-02-21T10:38:26.793Z
sensor.co2_mh_z19_co2_value,696,2025-02-21T10:39:26.801Z
sensor.co2_mh_z19_co2_value,699,2025-02-21T10:40:26.707Z
sensor.co2_mh_z19_co2_value,706,2025-02-21T10:41:26.703Z
sensor.co2_mh_z19_co2_value,704,2025-02-21T10:42:26.702Z
sensor.co2_mh_z19_co2_value,697,2025-02-21T10:43:26.705Z
sensor.co2_mh_z19_co2_value,712,2025-02-21T10:45:26.703Z
sensor.co2_mh_z19_co2_value,724,2025-02-21T10:46:26.718Z
sensor.co2_mh_z19_co2_value,743,2025-02-21T10:47:26.713Z
sensor.co2_mh_z19_co2_value,737,2025-02-21T10:48:26.706Z
sensor.co2_mh_z19_co2_value,727,2025-02-21T10:49:26.715Z
sensor.co2_mh_z19_co2_value,708,2025-02-21T10:50:26.714Z
sensor.co2_mh_z19_co2_value,693,2025-02-21T10:51:26.713Z
sensor.co2_mh_z19_co2_value,702,2025-02-21T10:52:26.716Z
sensor.co2_mh_z19_co2_value,663,2025-02-21T10:53:26.706Z
sensor.co2_mh_z19_co2_value,659,2025-02-21T10:54:26.707Z
sensor.co2_mh_z19_co2_value,667,2025-02-21T10:55:26.713Z
sensor.co2_mh_z19_co2_value,657,2025-02-21T10:56:26.718Z
sensor.co2_mh_z19_co2_value,654,2025-02-21T10:57:26.720Z
sensor.co2_mh_z19_co2_value,670,2025-02-21T10:58:26.716Z
sensor.co2_mh_z19_co2_value,673,2025-02-21T10:59:26.720Z
sensor.co2_mh_z19_co2_value,676,2025-02-21T11:00:26.713Z
sensor.co2_mh_z19_co2_value,673,2025-02-21T11:01:26.718Z
sensor.co2_mh_z19_co2_value,690,2025-02-21T11:02:26.717Z
sensor.co2_mh_z19_co2_value,691,2025-02-21T11:03:26.720Z
sensor.co2_mh_z19_co2_value,724,2025-02-21T11:04:26.715Z
sensor.co2_mh_z19_co2_value,715,2025-02-21T11:05:26.726Z
sensor.co2_mh_z19_co2_value,703,2025-02-21T11:06:26.716Z
sensor.co2_mh_z19_co2_value,712,2025-02-21T11:07:26.709Z
sensor.co2_mh_z19_co2_value,733,2025-02-21T11:08:26.730Z
sensor.co2_mh_z19_co2_value,746,2025-02-21T11:09:26.799Z
sensor.co2_mh_z19_co2_value,748,2025-02-21T11:10:26.715Z
sensor.co2_mh_z19_co2_value,742,2025-02-21T11:11:26.727Z
sensor.co2_mh_z19_co2_value,736,2025-02-21T11:12:26.723Z
sensor.co2_mh_z19_co2_value,733,2025-02-21T11:13:26.826Z
sensor.co2_mh_z19_co2_value,757,2025-02-21T11:14:26.735Z
sensor.co2_mh_z19_co2_value,749,2025-02-21T11:15:26.717Z
sensor.co2_mh_z19_co2_value,736,2025-02-21T11:16:26.744Z
sensor.co2_mh_z19_co2_value,749,2025-02-21T11:17:26.751Z
sensor.co2_mh_z19_co2_value,747,2025-02-21T11:18:26.721Z
sensor.co2_mh_z19_co2_value,725,2025-02-21T11:19:26.763Z
sensor.co2_mh_z19_co2_value,726,2025-02-21T11:20:26.722Z
sensor.co2_mh_z19_co2_value,746,2025-02-21T11:21:26.778Z
sensor.co2_mh_z19_co2_value,750,2025-02-21T11:22:26.728Z
sensor.co2_mh_z19_co2_value,745,2025-02-21T11:23:26.716Z
sensor.co2_mh_z19_co2_value,unavailable,2025-02-21T11:26:51.817Z
sensor.co2_mh_z19_co2_value,unknown,2025-02-21T11:26:55.384Z
sensor.co2_mh_z19_co2_value,407,2025-02-21T11:28:35.325Z
sensor.co2_mh_z19_co2_value,408,2025-02-21T11:30:35.111Z
sensor.co2_mh_z19_co2_value,406,2025-02-21T11:31:35.108Z
sensor.co2_mh_z19_co2_value,407,2025-02-21T11:32:35.103Z
sensor.co2_mh_z19_co2_value,408,2025-02-21T11:37:35.103Z
sensor.co2_mh_z19_co2_value,409,2025-02-21T11:42:35.120Z
sensor.co2_mh_z19_co2_value,410,2025-02-21T11:43:35.103Z
sensor.co2_mh_z19_co2_value,443,2025-02-21T11:44:35.129Z
sensor.co2_mh_z19_co2_value,506,2025-02-21T11:45:35.107Z
sensor.co2_mh_z19_co2_value,522,2025-02-21T11:46:35.119Z
sensor.co2_mh_z19_co2_value,500,2025-02-21T11:47:35.105Z
sensor.co2_mh_z19_co2_value,489,2025-02-21T11:48:35.119Z
sensor.co2_mh_z19_co2_value,450,2025-02-21T11:49:35.107Z
sensor.co2_mh_z19_co2_value,416,2025-02-21T11:50:35.118Z
sensor.co2_mh_z19_co2_value,410,2025-02-21T11:51:35.111Z
sensor.co2_mh_z19_co2_value,409,2025-02-21T11:52:35.113Z
sensor.co2_mh_z19_co2_value,408,2025-02-21T11:56:35.125Z
sensor.co2_mh_z19_co2_value,407,2025-02-21T11:59:35.108Z
sensor.co2_mh_z19_co2_value,408,2025-02-21T12:02:35.120Z
sensor.co2_mh_z19_co2_value,407,2025-02-21T12:05:35.107Z
sensor.co2_mh_z19_co2_value,unavailable,2025-02-21T12:07:43.080Z
sensor.co2_mh_z19_co2_value,unknown,2025-02-21T12:18:37.501Z
sensor.co2_mh_z19_co2_value,625,2025-02-21T12:20:15.463Z
sensor.co2_mh_z19_co2_value,624,2025-02-21T12:21:15.332Z
sensor.co2_mh_z19_co2_value,625,2025-02-21T12:22:15.332Z
sensor.co2_mh_z19_co2_value,626,2025-02-21T12:23:15.329Z
sensor.co2_mh_z19_co2_value,640,2025-02-21T12:24:15.327Z
sensor.co2_mh_z19_co2_value,659,2025-02-21T12:25:15.335Z
sensor.co2_mh_z19_co2_value,671,2025-02-21T12:26:15.342Z
sensor.co2_mh_z19_co2_value,675,2025-02-21T12:27:15.351Z
sensor.co2_mh_z19_co2_value,668,2025-02-21T12:28:15.339Z
sensor.co2_mh_z19_co2_value,666,2025-02-21T12:29:15.334Z
sensor.co2_mh_z19_co2_value,690,2025-02-21T12:30:15.334Z
sensor.co2_mh_z19_co2_value,667,2025-02-21T12:31:15.337Z
sensor.co2_mh_z19_co2_value,670,2025-02-21T12:32:15.328Z
sensor.co2_mh_z19_co2_value,687,2025-02-21T12:33:15.335Z
sensor.co2_mh_z19_co2_value,697,2025-02-21T12:34:15.339Z
sensor.co2_mh_z19_co2_value,680,2025-02-21T12:35:15.334Z
sensor.co2_mh_z19_co2_value,685,2025-02-21T12:36:15.335Z
sensor.co2_mh_z19_co2_value,695,2025-02-21T12:37:15.331Z
sensor.co2_mh_z19_co2_value,685,2025-02-21T12:38:15.339Z
sensor.co2_mh_z19_co2_value,686,2025-02-21T12:40:15.339Z
sensor.co2_mh_z19_co2_value,716,2025-02-21T12:41:15.337Z
sensor.co2_mh_z19_co2_value,728,2025-02-21T12:42:15.335Z
sensor.co2_mh_z19_co2_value,691,2025-02-21T12:43:15.337Z
sensor.co2_mh_z19_co2_value,678,2025-02-21T12:44:15.343Z
sensor.co2_mh_z19_co2_value,708,2025-02-21T12:45:15.339Z
sensor.co2_mh_z19_co2_value,721,2025-02-21T12:46:15.337Z
sensor.co2_mh_z19_co2_value,722,2025-02-21T12:47:15.342Z
sensor.co2_mh_z19_co2_value,unavailable,2025-02-21T12:48:50.118Z
sensor.co2_mh_z19_co2_value,unknown,2025-02-21T12:48:55.054Z
sensor.co2_mh_z19_co2_value,628,2025-02-21T12:50:28.959Z
sensor.co2_mh_z19_co2_value,627,2025-02-21T12:51:28.843Z
sensor.co2_mh_z19_co2_value,586,2025-02-21T12:52:28.850Z
sensor.co2_mh_z19_co2_value,635,2025-02-21T12:53:28.844Z
sensor.co2_mh_z19_co2_value,677,2025-02-21T12:54:28.846Z
sensor.co2_mh_z19_co2_value,647,2025-02-21T12:55:28.849Z
